"","gid","title","subtype","label","src","date"
"256","EPI_ISL_194317","A/Anhui/1-YK_RG70/2013","H7N9","zoon","GISAID",2013-01-01
"257","EPI_ISL_194334","A/Anhui/1-YK_RG87/2013","H7N9","zoon","GISAID",2013-01-01
"258","EPI_ISL_194340","A/Anhui/1-YK_RG93/2013","H7N9","zoon","GISAID",2013-01-01
"259","EPI_ISL_24603","A/Anhui/1/2005","H5N1","zoon","GISAID",2005-11-08
"260","EPI_ISL_73320","A/Anhui/1/2006","H5N1","zoon","GISAID",2006-12-10
"261","EPI_ISL_73302","A/Anhui/1/2007","H5N1","zoon","GISAID",2007-03-17
"262","EPI_ISL_138739","A/Anhui/1/2013","H7N9","zoon","GISAID",2013-03-20
"263","EPI_ISL_24606","A/Anhui/2/2005","H5N1","zoon","GISAID",2005-11-17
"264","EPI_ISL_192493","A/Anhui/33223/2015","H7N9","zoon","GISAID",2015-03-02
"265","EPI_ISL_192494","A/Anhui/33224/2015","H7N9","zoon","GISAID",2015-03-05
"266","EPI_ISL_192484","A/Anhui/33227/2015","H7N9","zoon","GISAID",2015-02-23
"267","EPI_ISL_192492","A/Anhui/33228/2015","H7N9","zoon","GISAID",2015-04-08
"268","EPI_ISL_192471","A/Anhui/40094/2015","H7N9","zoon","GISAID",2015-05-23
"269","EPI_ISL_140388","A/Bangladesh/0994/2011","H9N2","zoon","GISAID",2011-02-26
"270","EPI_ISL_141267","A/Bangladesh/5487/2011","H5N1","zoon","GISAID",2011-03-07
"271","EPI_ISL_141165","A/Beijing/01-A/2013","H7N9","zoon","GISAID",2013-04-12
"272","EPI_ISL_157286","A/Beijing/02/2013","H7N9","zoon","GISAID",2013-05-27
"273","EPI_ISL_192412","A/Beijing/09149/2014","H7N9","zoon","GISAID",2014-02-06
"274","EPI_ISL_79685","A/Beijing/1/2009","H5N1","zoon","GISAID",2008-12-04
"275","EPI_ISL_192469","A/Beijing/40610/2015","H7N9","zoon","GISAID",2015-05-26
"276","EPI_ISL_171342","A/British_Columbia/1/2015","H7N9","zoon","GISAID",2015-01-16
"277","EPI_ISL_80494","A/Cambodia/S1211394/2008","H5N1","zoon","GISAID",2008-12-11
"278","EPI_ISL_170152","A/Changzhou/416/2014(H7N9)","H7N9","zoon","GISAID",2014-04-16
"279","EPI_ISL_120244","A/Egypt/2472-NAMRU3/2008","H5N1","zoon","GISAID",2008-01-01
"280","EPI_ISL_120259","A/Egypt/4935-NAMRU3/2009","H5N1","zoon","GISAID",2009-05-13
"281","EPI_ISL_195659","A/Egypt/682/2015","H5N1","zoon","GISAID",2015-01-15
"282","EPI_ISL_120253","A/Egypt/9538-NAMRU3/2009","H5N1","zoon","GISAID",2009-05-18
"283","EPI_ISL_143494","A/Egypt/N01400/2012","H5N1","zoon","GISAID",2012-03-12
"284","EPI_ISL_120275","A/Egypt/N0544/2011","H5N1","zoon","GISAID",2011-01-01
"285","EPI_ISL_120278","A/Egypt/N0677/2011","H5N1","zoon","GISAID",2011-01-01
"286","EPI_ISL_120285","A/Egypt/N09966/2011","H5N1","zoon","GISAID",2011-09-21
"287","EPI_ISL_120290","A/Egypt/N10621/2011","H5N1","zoon","GISAID",2011-10-30
"288","EPI_ISL_120286","A/Egypt/N11126/2011","H5N1","zoon","GISAID",2011-12-01
"289","EPI_ISL_120288","A/Egypt/N11470/2011","H5N1","zoon","GISAID",2011-12-15
"290","EPI_ISL_120289","A/Egypt/N14976/2011","H5N1","zoon","GISAID",2011-12-21
"291","EPI_ISL_120276","A/Egypt/N6322/2011","H5N1","zoon","GISAID",2011-01-01
"292","EPI_ISL_120277","A/Egypt/N6658/2011","H5N1","zoon","GISAID",2011-01-01
"293","EPI_ISL_120279","A/Egypt/N6774/2011","H5N1","zoon","GISAID",2011-01-01
"294","EPI_ISL_120280","A/Egypt/N6828/2011","H5N1","zoon","GISAID",2011-01-01
"295","EPI_ISL_120282","A/Egypt/N7562/2011","H5N1","zoon","GISAID",2011-01-01
"296","EPI_ISL_120283","A/Egypt/N7592/2011","H5N1","zoon","GISAID",2011-01-01
"297","EPI_ISL_120284","A/Egypt/N7724/2011","H5N1","zoon","GISAID",2011-01-01
"298","EPI_ISL_145654","A/environment/Wuxi/1/2013","H7N9","zoon","GISAID",2013-04-02
"299","EPI_ISL_172819","A/Environment/Xinjiang/98679/2014","H7N9","zoon","GISAID",2014-11-28
"300","EPI_ISL_141180","A/Fujian/01/2013","H7N9","zoon","GISAID",2013-04-23
"301","EPI_ISL_157288","A/Fujian/02/2013","H7N9","zoon","GISAID",2013-04-27
"302","EPI_ISL_157289","A/Fujian/03/2013","H7N9","zoon","GISAID",2013-04-29
"303","EPI_ISL_157292","A/Fujian/05/2013","H7N9","zoon","GISAID",2013-04-27
"304","EPI_ISL_24607","A/Fujian/1/2005","H5N1","zoon","GISAID",2005-12-12
"305","EPI_ISL_79682","A/Fujian/1/2007","H5N1","zoon","GISAID",2007-02-18
"306","EPI_ISL_192451","A/Fujian/1/2014","H7N9","zoon","GISAID",2014-01-14
"307","EPI_ISL_192335","A/Fujian/1/2015","H7N9","zoon","GISAID",2015-01-01
"308","EPI_ISL_192423","A/Fujian/11/2014","H7N9","zoon","GISAID",2014-01-26
"309","EPI_ISL_192314","A/Fujian/11/2015","H7N9","zoon","GISAID",2015-01-15
"310","EPI_ISL_192422","A/Fujian/12/2014","H7N9","zoon","GISAID",2014-01-31
"311","EPI_ISL_192421","A/Fujian/13/2014","H7N9","zoon","GISAID",2014-02-02
"312","EPI_ISL_192420","A/Fujian/14/2014","H7N9","zoon","GISAID",2014-02-05
"313","EPI_ISL_192307","A/Fujian/14/2015","H7N9","zoon","GISAID",2015-01-11
"314","EPI_ISL_192392","A/Fujian/15/2014","H7N9","zoon","GISAID",2014-02-26
"315","EPI_ISL_192341","A/fujian/16/2014","H7N9","zoon","GISAID",2014-03-28
"316","EPI_ISL_192289","A/Fujian/17/2015","H7N9","zoon","GISAID",2015-01-15
"317","EPI_ISL_192313","A/Fujian/19/2015","H7N9","zoon","GISAID",2015-01-16
"318","EPI_ISL_192450","A/Fujian/2/2014","H7N9","zoon","GISAID",2014-01-15
"319","EPI_ISL_192334","A/Fujian/2/2015","H7N9","zoon","GISAID",2015-01-03
"320","EPI_ISL_192338","A/Fujian/20/2014","H7N9","zoon","GISAID",2014-12-23
"321","EPI_ISL_192306","A/Fujian/21/2015","H7N9","zoon","GISAID",2015-01-17
"322","EPI_ISL_192322","A/Fujian/22/2014","H7N9","zoon","GISAID",2014-12-29
"323","EPI_ISL_192305","A/Fujian/23/2015","H7N9","zoon","GISAID",2015-01-19
"324","EPI_ISL_192304","A/Fujian/24/2015","H7N9","zoon","GISAID",2015-01-18
"325","EPI_ISL_192303","A/Fujian/25/2015","H7N9","zoon","GISAID",2015-01-22
"326","EPI_ISL_192502","A/Fujian/27/2015","H7N9","zoon","GISAID",2015-02-02
"327","EPI_ISL_192411","A/Fujian/5/2014","H7N9","zoon","GISAID",2014-01-24
"328","EPI_ISL_192321","A/Fujian/5/2015","H7N9","zoon","GISAID",2015-01-07
"329","EPI_ISL_192429","A/Fujian/6/2014","H7N9","zoon","GISAID",2014-01-26
"330","EPI_ISL_192281","A/Fujian/6/2015","H7N9","zoon","GISAID",2015-01-10
"331","EPI_ISL_192428","A/Fujian/7/2014","H7N9","zoon","GISAID",2014-01-27
"332","EPI_ISL_192308","A/Fujian/7/2015","H7N9","zoon","GISAID",2015-01-12
"333","EPI_ISL_192427","A/Fujian/8/2014","H7N9","zoon","GISAID",2014-02-03
"334","EPI_ISL_192315","A/Fujian/8/2015","H7N9","zoon","GISAID",2015-01-12
"335","EPI_ISL_192372","A/Guangdong-Guangzhou/XN00298/2014","H7N9","zoon","GISAID",2014-02-02
"336","EPI_ISL_192361","A/Guangdong-Guangzhou/XN00392/2014","H7N9","zoon","GISAID",2014-02-05
"337","EPI_ISL_192370","A/Guangdong-Guangzhou/XN00457/2014","H7N9","zoon","GISAID",2014-02-07
"338","EPI_ISL_192358","A/Guangdong-Guangzhou/XN00588/2014","H7N9","zoon","GISAID",2014-02-16
"339","EPI_ISL_192360","A/Guangdong-Guangzhou/XN02778/2014","H7N9","zoon","GISAID",2014-01-15
"340","EPI_ISL_192375","A/Guangdong-Guangzhou/XN02933/2014","H7N9","zoon","GISAID",2014-01-16
"341","EPI_ISL_192373","A/Guangdong-Guangzhou/XN05586/2014","H7N9","zoon","GISAID",2014-01-29
"342","EPI_ISL_192368","A/Guangdong-Guangzhou/XN06587/2014","H7N9","zoon","GISAID",2014-02-10
"343","EPI_ISL_192376","A/Guangdong-Guangzhou/XN06839/2014","H7N9","zoon","GISAID",2014-02-11
"344","EPI_ISL_192365","A/Guangdong-Guangzhou/XN08747/2014","H7N9","zoon","GISAID",2014-02-21
"345","EPI_ISL_192364","A/Guangdong-Guangzhou/XN08763/2014","H7N9","zoon","GISAID",2014-02-21
"346","EPI_ISL_192356","A/Guangdong-Guangzhou/XN09086/2014","H7N9","zoon","GISAID",2014-02-24
"347","EPI_ISL_192363","A/Guangdong-Guangzhou/XN13392/2014","H7N9","zoon","GISAID",2014-03-24
"348","EPI_ISL_192369","A/Guangdong/0010/2014","H7N9","zoon","GISAID",2014-01-03
"349","EPI_ISL_192414","A/Guangdong/0019/2014","H7N9","zoon","GISAID",2014-01-08
"350","EPI_ISL_192367","A/Guangdong/0024/2014","H7N9","zoon","GISAID",2014-01-10
"351","EPI_ISL_192415","A/Guangdong/0026/2014","H7N9","zoon","GISAID",2014-01-11
"352","EPI_ISL_192416","A/Guangdong/0029/2014","H7N9","zoon","GISAID",2014-01-09
"353","EPI_ISL_192417","A/Guangdong/0031/2014","H7N9","zoon","GISAID",2014-01-12
"354","EPI_ISL_192393","A/Guangdong/0046/2014","H7N9","zoon","GISAID",2014-01-17
"355","EPI_ISL_192402","A/Guangdong/0048/2014","H7N9","zoon","GISAID",2014-01-20
"356","EPI_ISL_192401","A/Guangdong/0065/2014","H7N9","zoon","GISAID",2014-01-29
"357","EPI_ISL_192394","A/Guangdong/0066/2014","H7N9","zoon","GISAID",2014-01-29
"358","EPI_ISL_192395","A/Guangdong/0069/2014","H7N9","zoon","GISAID",2014-01-30
"359","EPI_ISL_192400","A/Guangdong/0071/2014","H7N9","zoon","GISAID",2014-01-30
"360","EPI_ISL_192397","A/Guangdong/0074/2014","H7N9","zoon","GISAID",2014-01-30
"361","EPI_ISL_192403","A/Guangdong/0075/2014","H7N9","zoon","GISAID",2014-01-30
"362","EPI_ISL_192398","A/Guangdong/0081/2014","H7N9","zoon","GISAID",2014-01-31
"363","EPI_ISL_192462","A/Guangdong/02125/2014","H7N9","zoon","GISAID",2014-01-08
"364","EPI_ISL_172823","A/Guangdong/02496/2014","H7N9","zoon","GISAID",2014-11-27
"365","EPI_ISL_192324","A/Guangdong/02497/2014","H7N9","zoon","GISAID",2014-12-03
"366","EPI_ISL_192464","A/Guangdong/02620/2014","H7N9","zoon","GISAID",2014-01-08
"367","EPI_ISL_192461","A/Guangdong/033/2014","H7N9","zoon","GISAID",2014-01-13
"368","EPI_ISL_192458","A/Guangdong/034/2014","H7N9","zoon","GISAID",2014-01-13
"369","EPI_ISL_192460","A/Guangdong/035/2014","H7N9","zoon","GISAID",2014-01-13
"370","EPI_ISL_192459","A/Guangdong/036/2014","H7N9","zoon","GISAID",2014-01-13
"371","EPI_ISL_192454","A/Guangdong/037/2014","H7N9","zoon","GISAID",2014-01-14
"372","EPI_ISL_79678","A/Guangdong/1/2006","H5N1","zoon","GISAID",2006-02-22
"373","EPI_ISL_73306","A/Guangdong/1/2008","H5N1","zoon","GISAID",2008-02-16
"374","EPI_ISL_192310","A/Guangdong/15SF001/2015","H7N9","zoon","GISAID",2015-01-04
"375","EPI_ISL_192302","A/Guangdong/15SF002/2015","H7N9","zoon","GISAID",2015-01-05
"376","EPI_ISL_192301","A/Guangdong/15SF017/2015","H7N9","zoon","GISAID",2015-01-15
"377","EPI_ISL_172816","A/Guangdong/15SF018/2015","H7N9","zoon","GISAID",2015-01-12
"378","EPI_ISL_192300","A/Guangdong/15SF020/2015","H7N9","zoon","GISAID",2015-01-13
"379","EPI_ISL_192279","A/Guangdong/15SF027/2015","H7N9","zoon","GISAID",2015-01-21
"380","EPI_ISL_192291","A/Guangdong/15SF030/2015","H7N9","zoon","GISAID",2015-01-22
"381","EPI_ISL_192487","A/Guangdong/15SF054/2015","H7N9","zoon","GISAID",2015-01-22
"382","EPI_ISL_192488","A/Guangdong/15SF055/2015","H7N9","zoon","GISAID",2015-01-25
"383","EPI_ISL_192276","A/Guangdong/15SF080/2015","H7N9","zoon","GISAID",2015-02-10
"384","EPI_ISL_192282","A/Guangdong/15SF081/2015","H7N9","zoon","GISAID",2015-02-10
"385","EPI_ISL_192275","A/Guangdong/15SF082/2015","H7N9","zoon","GISAID",2015-02-06
"386","EPI_ISL_73299","A/Guangdong/2/2006","H5N1","zoon","GISAID",2006-06-03
"387","EPI_ISL_192466","A/Guangdong/24997/2013","H7N9","zoon","GISAID",2013-11-30
"388","EPI_ISL_192465","A/Guangdong/24999/2013","H7N9","zoon","GISAID",2013-12-16
"389","EPI_ISL_159071","A/Guangdong/DG-03/2013","H7N9","zoon","GISAID",2013-12-01
"390","EPI_ISL_159072","A/Guangdong/YJ-04/2013","H7N9","zoon","GISAID",2013-12-01
"391","EPI_ISL_159073","A/Guangdong/YJ-05/2013","H7N9","zoon","GISAID",2013-12-01
"392","EPI_ISL_157296","A/Guangxi/08309/2014","H7N9","zoon","GISAID",2014-01-27
"393","EPI_ISL_157294","A/Guangxi/08970/2014","H7N9","zoon","GISAID",2014-02-03
"394","EPI_ISL_157295","A/Guangxi/08971/2014","H7N9","zoon","GISAID",2014-02-05
"395","EPI_ISL_24608","A/Guangxi/1/2005","H5N1","zoon","GISAID",2005-11-29
"396","EPI_ISL_73305","A/Guangxi/1/2008","H5N1","zoon","GISAID",2008-02-12
"397","EPI_ISL_157771","A/Guizhou/01502/2014","H7N9","zoon","GISAID",2014-01-08
"398","EPI_ISL_172822","A/Guizhou/03240/2015","H7N9","zoon","GISAID",2015-01-09
"399","EPI_ISL_73309","A/Guizhou/1/2009","H5N1","zoon","GISAID",2009-01-15
"400","EPI_ISL_164006","A/Hangzhou/112/2014","H7N9","zoon","GISAID",2014-02-09
"401","EPI_ISL_164007","A/Hangzhou/118/2014","H7N9","zoon","GISAID",2014-02-10
"402","EPI_ISL_139903","A/Hangzhou/169/2013","H7N9","zoon","GISAID",2013-04-11
"403","EPI_ISL_139904","A/Hangzhou/173/2013","H7N9","zoon","GISAID",2013-04-11
"404","EPI_ISL_139498","A/Hangzhou/2/2013","H7N9","zoon","GISAID",2013-03-25
"405","EPI_ISL_141775","A/Hangzhou/254/2013","H7N9","zoon","GISAID",2013-04-17
"406","EPI_ISL_139499","A/Hangzhou/3/2013","H7N9","zoon","GISAID",2013-04-02
"407","EPI_ISL_163999","A/Hangzhou/30/2014","H7N9","zoon","GISAID",2014-01-20
"408","EPI_ISL_141776","A/Hangzhou/327/2013","H7N9","zoon","GISAID",2013-04-19
"409","EPI_ISL_164000","A/Hangzhou/35/2014","H7N9","zoon","GISAID",2014-01-23
"410","EPI_ISL_164001","A/Hangzhou/38/2014","H7N9","zoon","GISAID",2014-01-23
"411","EPI_ISL_164002","A/Hangzhou/39/2014","H7N9","zoon","GISAID",2014-01-23
"412","EPI_ISL_164003","A/Hangzhou/40/2014","H7N9","zoon","GISAID",2014-01-24
"413","EPI_ISL_164004","A/Hangzhou/49/2014","H7N9","zoon","GISAID",2014-01-29
"414","EPI_ISL_157293","A/Hebei/01/2013","H7N9","zoon","GISAID",2013-07-19
"415","EPI_ISL_141178","A/Henan/01/2013","H7N9","zoon","GISAID",2013-04-16
"416","EPI_ISL_157284","A/Henan/02/2013","H7N9","zoon","GISAID",2013-04-23
"417","EPI_ISL_154553","A/Hong_Kong/2212982/2014","H7N9","zoon","GISAID",2014-01-28
"418","EPI_ISL_170981","A/Hong_Kong/2550/2015","H7N9","zoon","GISAID",2015-01-23
"419","EPI_ISL_153064","A/Hong_Kong/308/2014","H9N2","zoon","GISAID",2013-12-28
"420","EPI_ISL_156471","A/Hong_Kong/3263/2014","H7N9","zoon","GISAID",2014-02-12
"421","EPI_ISL_965","A/Hong_Kong/482/97","H5N1","zoon","GISAID",1997-01-01
"422","EPI_ISL_151417","A/Hong_Kong/5942/2013","H7N9","zoon","GISAID",2013-11-30
"423","EPI_ISL_153338","A/Hong_Kong/734/2014","H7N9","zoon","GISAID",2014-01-07
"424","EPI_ISL_157703","A/Hong_Kong/8113530/2014","H7N9","zoon","GISAID",2014-03-17
"425","EPI_ISL_173033","A/Hong_Kong/8130773/2015","H7N9","zoon","GISAID",2015-02-22
"426","EPI_ISL_169442","A/Hong_Kong/8194273/2014","H7N9","zoon","GISAID",2014-12-25
"427","EPI_ISL_79680","A/Hubei/1/2006","H5N1","zoon","GISAID",2006-04-01
"428","EPI_ISL_76081","A/Hubei/1/2010","H5N1","zoon","GISAID",2010-06-01
"429","EPI_ISL_192898","A/Human/Shenzhen/1/2013","H7N9","zoon","GISAID",2013-12-01
"430","EPI_ISL_192909","A/Human/Shenzhen/1/2015","H7N9","zoon","GISAID",2014-12-01
"431","EPI_ISL_192907","A/Human/Shenzhen/16/2014","H7N9","zoon","GISAID",2014-01-01
"432","EPI_ISL_192908","A/Human/Shenzhen/17/2014","H7N9","zoon","GISAID",2014-01-01
"433","EPI_ISL_192899","A/Human/Shenzhen/2/2014","H7N9","zoon","GISAID",2014-01-01
"434","EPI_ISL_192900","A/Human/Shenzhen/3/2014","H7N9","zoon","GISAID",2014-01-01
"435","EPI_ISL_192901","A/Human/Shenzhen/4/2014","H7N9","zoon","GISAID",2014-01-01
"436","EPI_ISL_192911","A/Human/Shenzhen/4/2015","H7N9","zoon","GISAID",2015-01-01
"437","EPI_ISL_192902","A/Human/Shenzhen/5/2014","H7N9","zoon","GISAID",2014-01-01
"438","EPI_ISL_192912","A/Human/Shenzhen/5/2015","H7N9","zoon","GISAID",2015-01-01
"439","EPI_ISL_192903","A/Human/Shenzhen/6/2014","H7N9","zoon","GISAID",2014-01-01
"440","EPI_ISL_192913","A/Human/Shenzhen/6/2015","H7N9","zoon","GISAID",2015-01-01
"441","EPI_ISL_192904","A/Human/Shenzhen/7/2014","H7N9","zoon","GISAID",2014-01-01
"442","EPI_ISL_192905","A/Human/Shenzhen/8/2014","H7N9","zoon","GISAID",2014-01-01
"443","EPI_ISL_192906","A/Human/Shenzhen/9/2014","H7N9","zoon","GISAID",2014-01-01
"444","EPI_ISL_157285","A/Hunan/0070/2013","H7N9","zoon","GISAID",2013-04-29
"445","EPI_ISL_141183","A/Hunan/02/2013","H7N9","zoon","GISAID",2013-04-25
"446","EPI_ISL_192436","A/Hunan/07833/2014","H7N9","zoon","GISAID",2014-01-27
"447","EPI_ISL_192438","A/Hunan/08963/2014","H7N9","zoon","GISAID",2014-02-02
"448","EPI_ISL_192409","A/Hunan/09191/2014","H7N9","zoon","GISAID",2014-02-11
"449","EPI_ISL_192424","A/Hunan/09193/2014","H7N9","zoon","GISAID",2014-02-05
"450","EPI_ISL_79677","A/Hunan/1/2006","H5N1","zoon","GISAID",2006-01-27
"451","EPI_ISL_73303","A/Hunan/1/2008","H5N1","zoon","GISAID",2008-01-16
"452","EPI_ISL_79686","A/Hunan/1/2009","H5N1","zoon","GISAID",2009-01-08
"453","EPI_ISL_192418","A/Hunan/12172/2014","H7N9","zoon","GISAID",2014-02-16
"454","EPI_ISL_192419","A/Hunan/12173/2014","H7N9","zoon","GISAID",2014-02-17
"455","EPI_ISL_192286","A/Hunan/19762/2015","H7N9","zoon","GISAID",2015-02-10
"456","EPI_ISL_192287","A/Hunan/19763/2015","H7N9","zoon","GISAID",2015-02-10
"457","EPI_ISL_5729","A/Indonesia/5/2005","H5N1","zoon","GISAID",2005-01-01
"458","EPI_ISL_150550","A/Indonesia/NIHRD10364/2010","H5N1","zoon","GISAID",2010-04-25
"459","EPI_ISL_150573","A/Indonesia/NIHRD10459/2010","H5N1","zoon","GISAID",2010-06-01
"460","EPI_ISL_150551","A/Indonesia/NIHRD10623/2010","H5N1","zoon","GISAID",2010-09-16
"461","EPI_ISL_151057","A/Indonesia/NIHRD11454/2011","H5N1","zoon","GISAID",2011-04-08
"462","EPI_ISL_98854","A/Indonesia/NIHRD11767/2011(H5N1)","H5N1","zoon","GISAID",2011-10-07
"463","EPI_ISL_98855","A/Indonesia/NIHRD11771/2011(H5N1)","H5N1","zoon","GISAID",2011-10-07
"464","EPI_ISL_150052","A/Indonesia/NIHRD7988/2008","H5N1","zoon","GISAID",2008-04-23
"465","EPI_ISL_141158","A/Jiangsu/01/2013","H7N9","zoon","GISAID",2013-03-30
"466","EPI_ISL_141162","A/Jiangsu/02/2013","H7N9","zoon","GISAID",2013-03-31
"467","EPI_ISL_141163","A/jiangsu/03/2013","H7N9","zoon","GISAID",2013-04-06
"468","EPI_ISL_141164","A/Jiangsu/04/2013","H7N9","zoon","GISAID",2013-04-05
"469","EPI_ISL_141184","A/Jiangsu/05/2013","H7N9","zoon","GISAID",2013-04-08
"470","EPI_ISL_141185","A/Jiangsu/06/2013","H7N9","zoon","GISAID",2013-04-10
"471","EPI_ISL_172821","A/Jiangsu/06306/2014","H7N9","zoon","GISAID",2014-12-27
"472","EPI_ISL_141186","A/Jiangsu/07/2013","H7N9","zoon","GISAID",2013-04-03
"473","EPI_ISL_141187","A/Jiangsu/08/2013","H7N9","zoon","GISAID",2013-04-11
"474","EPI_ISL_192432","A/Jiangsu/09041/2014","H7N9","zoon","GISAID",2014-01-20
"475","EPI_ISL_192431","A/Jiangsu/09043/2014","H7N9","zoon","GISAID",2014-01-26
"476","EPI_ISL_192430","A/Jiangsu/09049/2014","H7N9","zoon","GISAID",2014-02-05
"477","EPI_ISL_192408","A/Jiangsu/09387/2014","H7N9","zoon","GISAID",2014-02-07
"478","EPI_ISL_192425","A/Jiangsu/09389/2014","H7N9","zoon","GISAID",2014-01-07
"479","EPI_ISL_79683","A/Jiangsu/1/2007","H5N1","zoon","GISAID",2007-11-24
"480","EPI_ISL_192278","A/Jiangsu/18828/2014","H7N9","zoon","GISAID",2014-12-31
"481","EPI_ISL_192277","A/Jiangsu/19757/2015","H7N9","zoon","GISAID",2015-01-23
"482","EPI_ISL_192288","A/Jiangsu/19758/2015","H7N9","zoon","GISAID",2015-01-23
"483","EPI_ISL_79684","A/Jiangsu/2/2007","H5N1","zoon","GISAID",2007-12-03
"484","EPI_ISL_192274","A/Jiangsu/22184/2015","H7N9","zoon","GISAID",2015-01-16
"485","EPI_ISL_172827","A/Jiangsu/98342/2014","H7N9","zoon","GISAID",2014-11-17
"486","EPI_ISL_141181","A/Jiangxi/01/2013","H7N9","zoon","GISAID",2013-04-24
"487","EPI_ISL_24609","A/Jiangxi/1/2005","H5N1","zoon","GISAID",2005-12-10
"488","EPI_ISL_192381","A/Jiangxi/27569/2014","H7N9","zoon","GISAID",2014-04-21
"489","EPI_ISL_163998","A/Jiaxing/20/2014","H7N9","zoon","GISAID",2014-01-18
"490","EPI_ISL_161665","A/Jilin/10117/2014","H7N9","zoon","GISAID",2014-02-19
"491","EPI_ISL_12597","A/Korea/KBNP-0028/2000","H9N2","zoon","GISAID",2000-01-01
"492","EPI_ISL_143663","A/Nanjing/3/2013","H7N9","zoon","GISAID",2013-04-19
"493","EPI_ISL_143664","A/Nanjing/5/2013","H7N9","zoon","GISAID",2013-04-25
"494","EPI_ISL_143658","A/Nanjing/f0874/2013","H7N9","zoon","GISAID",2013-04-09
"495","EPI_ISL_141601","A/Nanjing/M2/2013","H7N9","zoon","GISAID",2013-04-26
"496","EPI_ISL_192499","A/Shandong-Taian/01/2015","H7N9","zoon","GISAID",2015-03-07
"497","EPI_ISL_142858","A/Shandong/0068A/2013","H7N9","zoon","GISAID",2013-04-28
"498","EPI_ISL_141179","A/Shandong/01/2013","H7N9","zoon","GISAID",2013-04-21
"499","EPI_ISL_192377","A/Shandong/01/2014","H7N9","zoon","GISAID",2014-05-22
"500","EPI_ISL_192384","A/Shandong/02/2014","H7N9","zoon","GISAID",2014-03-04
"501","EPI_ISL_73312","A/Shandong/1/2009","H5N1","zoon","GISAID",2009-01-05
"502","EPI_ISL_192455","A/Shanghai/02619/2014","H7N9","zoon","GISAID",2014-01-03
"503","EPI_ISL_141166","A/Shanghai/06-A/2013","H7N9","zoon","GISAID",2013-04-10
"504","EPI_ISL_141160","A/Shanghai/07/2013","H7N9","zoon","GISAID",2013-03-18
"505","EPI_ISL_138737","A/Shanghai/1/2013","H7N9","zoon","GISAID",2013-02-26
"506","EPI_ISL_141168","A/Shanghai/11/2013","H7N9","zoon","GISAID",2013-04-10
"507","EPI_ISL_141170","A/Shanghai/13/2013","H7N9","zoon","GISAID",2013-04-10
"508","EPI_ISL_141171","A/Shanghai/14/2013","H7N9","zoon","GISAID",2013-04-10
"509","EPI_ISL_141176","A/Shanghai/15/2013","H7N9","zoon","GISAID",2013-04-09
"510","EPI_ISL_141172","A/Shanghai/17/2013","H7N9","zoon","GISAID",2013-04-03
"511","EPI_ISL_138738","A/Shanghai/2/2013","H7N9","zoon","GISAID",2013-03-05
"512","EPI_ISL_139649","A/Shanghai/3/2013","H7N9","zoon","GISAID",2013-02-27
"513","EPI_ISL_141173","A/Shanghai/8/2013","H7N9","zoon","GISAID",2013-04-07
"514","EPI_ISL_141174","A/Shanghai/9/2013","H7N9","zoon","GISAID",2013-04-08
"515","EPI_ISL_162618","A/Shantou/1001/2014","H7N9","zoon","GISAID",2014-03-10
"516","EPI_ISL_162619","A/Shantou/1002/2014","H7N9","zoon","GISAID",2014-03-23
"517","EPI_ISL_162620","A/Shantou/1003/2014","H7N9","zoon","GISAID",2014-04-11
"518","EPI_ISL_162621","A/Shantou/1004/2014","H7N9","zoon","GISAID",2014-04-19
"519","EPI_ISL_164005","A/Shaoxing/70/2014","H7N9","zoon","GISAID",2014-02-03
"520","EPI_ISL_205313","A/Shenzhen/1/2015","H5N6","zoon","GISAID",2015-12-28
"521","EPI_ISL_206036","A/Shenzhen/1/2016","H5N6","zoon","GISAID",2016-01-07
"522","EPI_ISL_24604","A/Sichuan/1/2006","H5N1","zoon","GISAID",2006-01-11
"523","EPI_ISL_24605","A/Sichuan/2/2006","H5N1","zoon","GISAID",2006-01-17
"524","EPI_ISL_73298","A/Sichuan/3/2006","H5N1","zoon","GISAID",2006-04-16
"525","EPI_ISL_140356","A/Taiwan/1/2013","H7N9","zoon","GISAID",2013-04-24
"526","EPI_ISL_160435","A/Taiwan/1/2014","H7N9","zoon","GISAID",2014-04-21
"527","EPI_ISL_160436","A/Taiwan/2/2014","H7N9","zoon","GISAID",2014-04-24
"528","EPI_ISL_166324","A/Taiwan/3/2013","H7N9","zoon","GISAID",2013-12-27
"529","EPI_ISL_3836","A/Thailand/1(KAN-1)/2004","H5N1","zoon","GISAID",2004-01-01
"530","EPI_ISL_3837","A/Thailand/2(SP-33)/2004","H5N1","zoon","GISAID",2004-01-01
"531","EPI_ISL_4046","A/Thailand/5(KK-494)/2004","H5N1","zoon","GISAID",2004-01-01
"532","EPI_ISL_10049","A/Thailand/676/2005","H5N1","zoon","GISAID",2005-01-01
"533","EPI_ISL_77971","A/Thailand/WRAIR1720H/2004","H5N1","zoon","GISAID",2004-01-01
"534","EPI_ISL_77972","A/Thailand/WRAIR1721H/2004","H5N1","zoon","GISAID",2004-01-01
"535","EPI_ISL_77973","A/Thailand/WRAIR1722H/2004","H5N1","zoon","GISAID",2004-01-01
"536","EPI_ISL_77974","A/Thailand/WRAIR1723H/2004","H5N1","zoon","GISAID",2004-01-01
